Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.065428500000000,43,0x3A,0x2E,Read,NAK
0.066285750000000,44,0x3A,0x00,Write,ACK
0.067094500000000,45,0x57,0x8B,Read,NAK
0.067963750000000,46,0x3A,0x00,Write,ACK
0.068720750000000,47,0x3A,0x69,Read,ACK
0.068751750000000,47,0x3A,0xBD,Read,ACK
0.068782500000000,47,0x3A,0x2E,Read,NAK
0.069641500000000,48,0x3A,0x1D,Write,ACK
0.069673500000000,48,0x3A,0xF0,Write,ACK
0.070926000000000,49,0x3A,0x01,Write,ACK
0.070958000000000,49,0x3A,0x0C,Write,ACK
0.071937000000000,50,0x3A,0x1E,Write,ACK
0.071968750000000,50,0x3A,0x27,Write,ACK
0.072934250000000,51,0x3A,0x00,Write,ACK
0.072966250000000,51,0x3A,0x13,Write,ACK
0.073933500000000,52,0x3A,0x00,Write,ACK
0.073965250000000,52,0x3A,0x93,Write,ACK
0.074930500000000,53,0x3A,0x04,Write,ACK
0.074962250000000,53,0x3A,0x05,Write,ACK
0.075934250000000,54,0x3A,0x1B,Write,ACK
0.075966000000000,54,0x3A,0xC3,Write,ACK
0.076932000000000,55,0x3A,0x0D,Write,ACK
0.076964000000000,55,0x3A,0xA5,Write,ACK
0.077931500000000,56,0x3A,0x1C,Write,ACK
0.077963250000000,56,0x3A,0x25,Write,ACK
0.078947750000000,57,0x3A,0x0E,Write,ACK
0.078980250000000,57,0x3A,0x95,Write,ACK
0.079932750000000,58,0x3A,0x1A,Write,ACK
0.079964500000000,58,0x3A,0x4F,Write,ACK
0.080930250000000,59,0x3A,0x1C,Write,ACK
0.080962250000000,59,0x3A,0x95,Write,ACK
0.082012000000000,60,0x3A,0x1B,Write,ACK
0.082044250000000,60,0x3A,0xC3,Write,ACK
0.082940000000000,61,0x3A,0x01,Write,ACK
0.082972000000000,61,0x3A,0x0C,Write,ACK
0.083939000000000,62,0x3A,0x17,Write,ACK
0.083971000000000,62,0x3A,0x08,Write,ACK
0.084933000000000,63,0x3A,0x07,Write,ACK
0.084964750000000,63,0x3A,0xF5,Write,ACK
0.085932750000000,64,0x3A,0x1E,Write,ACK
0.085964500000000,64,0x3A,0x27,Write,ACK
0.086936000000000,65,0x3A,0x06,Write,ACK
0.086968000000000,65,0x3A,0x13,Write,ACK
0.087935250000000,66,0x3A,0x1B,Write,ACK
0.087967250000000,66,0x3A,0xC3,Write,ACK
0.189976750000000,69,0x3A,0x1B,Write,ACK
0.190009000000000,69,0x3A,0xE3,Write,ACK
0.190973500000000,70,0x3A,0x03,Write,ACK
0.191005250000000,70,0x3A,0xC0,Write,ACK
0.191983750000000,71,0x3A,0x02,Write,ACK
0.192015750000000,71,0x3A,0x40,Write,ACK
1.111949250000000,72,0x3A,0x00,Write,ACK
1.111981250000000,72,0x3A,0x02,Write,ACK
1.112077250000000,73,0x20,0x40,Write,ACK
1.112109000000000,73,0x20,0x05,Write,ACK
1.112141000000000,73,0x20,0x69,Write,ACK
1.112172750000000,73,0x20,0x17,Write,ACK
1.112204750000000,73,0x20,0x75,Write,ACK
1.112236500000000,73,0x20,0x40,Write,ACK
1.112268500000000,73,0x20,0x40,Write,ACK
1.112300500000000,73,0x20,0x06,Write,ACK
1.112332250000000,73,0x20,0x08,Write,ACK
1.112364250000000,73,0x20,0x89,Write,ACK
1.112396000000000,73,0x20,0xA4,Write,ACK
1.112428000000000,73,0x20,0x95,Write,ACK
1.112459750000000,73,0x20,0x9C,Write,ACK
1.112491750000000,73,0x20,0x73,Write,ACK
1.112523750000000,73,0x20,0x02,Write,ACK
1.112555500000000,73,0x20,0x72,Write,ACK
1.112594000000000,73,0x20,0x20,Write,ACK
1.112625750000000,73,0x20,0x0B,Write,ACK
1.112657750000000,73,0x20,0xAA,Write,ACK
1.112689500000000,73,0x20,0xAA,Write,ACK
1.112721500000000,73,0x20,0x28,Write,ACK
1.112753500000000,73,0x20,0x30,Write,ACK
1.112785250000000,73,0x20,0x40,Write,ACK
1.112817250000000,73,0x20,0x87,Write,ACK
1.112849000000000,73,0x20,0xC2,Write,ACK
1.112881000000000,73,0x20,0x25,Write,ACK
1.112912750000000,73,0x20,0x30,Write,ACK
1.112944750000000,73,0x20,0x26,Write,ACK
1.112976750000000,73,0x20,0x47,Write,ACK
1.114339250000000,74,0x3A,0x0B,Write,ACK
1.114371250000000,74,0x3A,0x18,Write,ACK
1.115326500000000,75,0x3A,0x0A,Write,ACK
1.115358500000000,75,0x3A,0x0C,Write,ACK
1.116334000000000,76,0x3A,0x0B,Write,ACK
1.116365750000000,76,0x3A,0x18,Write,ACK
1.117326500000000,77,0x3A,0x0B,Write,ACK
1.117358500000000,77,0x3A,0x18,Write,ACK
1.118325250000000,78,0x3A,0x03,Write,ACK
1.118357000000000,78,0x3A,0x40,Write,ACK
1.119331750000000,79,0x3A,0x0A,Write,ACK
1.119363500000000,79,0x3A,0x0C,Write,ACK
1.120326750000000,80,0x3A,0x04,Write,ACK
1.120358750000000,80,0x3A,0x05,Write,ACK
1.121329000000000,81,0x3A,0x1E,Write,ACK
1.121360750000000,81,0x3A,0x26,Write,ACK
1.122339750000000,82,0x3A,0x1E,Write,ACK
1.122371750000000,82,0x3A,0x26,Write,ACK
1.123327500000000,83,0x3A,0x1E,Write,ACK
1.123359500000000,83,0x3A,0x27,Write,ACK
1.124332500000000,84,0x3A,0x12,Write,ACK
1.124364500000000,84,0x3A,0x72,Write,ACK
1.125329500000000,85,0x3A,0x1E,Write,ACK
1.126346500000000,86,0x3A,0x1F,Write,ACK
1.126378750000000,86,0x3A,0x66,Write,ACK
1.127332750000000,87,0x3A,0x1B,Write,ACK
1.127364500000000,87,0x3A,0xC2,Write,ACK
1.128330250000000,88,0x3A,0x04,Write,ACK
1.128362250000000,88,0x3A,0x05,Write,ACK
1.129334500000000,89,0x3A,0x0C,Write,ACK
1.129366250000000,89,0x3A,0x85,Write,ACK
1.131112500000000,90,0x3A,0x1A,Write,ACK
1.131144750000000,90,0x3A,0x8F,Write,ACK
1.132344500000000,91,0x3A,0x05,Write,ACK
1.132376500000000,91,0x3A,0x49,Write,ACK
1.133336000000000,92,0x3A,0x19,Write,ACK
1.133367750000000,92,0x3A,0x40,Write,ACK
1.134336500000000,93,0x3A,0x01,Write,ACK
1.135332750000000,94,0x3A,0x02,Write,ACK
1.135364750000000,94,0x3A,0x40,Write,ACK
1.136333000000000,95,0x3A,0x08,Write,ACK
1.136364750000000,95,0x3A,0x62,Write,ACK
1.137335750000000,96,0x3A,0x09,Write,ACK
1.137367750000000,96,0x3A,0x40,Write,ACK
1.138334250000000,97,0x3A,0x03,Write,ACK
1.138366250000000,97,0x3A,0x40,Write,ACK
1.139339000000000,98,0x3A,0x01,Write,ACK
1.139371000000000,98,0x3A,0x0D,Write,ACK
1.140336000000000,99,0x3A,0x1E,Write,ACK
1.140368000000000,99,0x3A,0xA7,Write,ACK
1.141335750000000,100,0x3A,0x11,Write,ACK
1.142355500000000,101,0x3A,0x12,Write,ACK
1.142387500000000,101,0x3A,0x72,Write,ACK
1.143338250000000,102,0x3A,0x0F,Write,ACK
1.143370000000000,102,0x3A,0xA4,Write,ACK
1.144342250000000,103,0x3A,0x10,Write,ACK
1.144374000000000,103,0x3A,0x63,Write,ACK
1.145336000000000,104,0x3A,0x17,Write,ACK
1.145367750000000,104,0x3A,0x28,Write,ACK
1.146348500000000,105,0x3A,0x1D,Write,ACK
1.146380500000000,105,0x3A,0x30,Write,ACK
1.147341500000000,106,0x3A,0x13,Write,ACK
1.147373500000000,106,0x3A,0x38,Write,ACK
1.148338500000000,107,0x3A,0x10,Write,ACK
1.148370250000000,107,0x3A,0x67,Write,ACK
1.149341500000000,108,0x3A,0x10,Write,ACK
1.149373500000000,108,0x3A,0x67,Write,ACK
1.150338750000000,109,0x3A,0x14,Write,ACK
1.150370500000000,109,0x3A,0xAC,Write,ACK
1.151338250000000,110,0x3A,0x12,Write,ACK
1.151370250000000,110,0x3A,0x7A,Write,ACK
1.152348250000000,111,0x3A,0x16,Write,ACK
1.152380250000000,111,0x3A,0x00,Write,ACK
1.153340250000000,112,0x3A,0x15,Write,ACK
1.153372250000000,112,0x3A,0x00,Write,ACK
1.174353000000000,113,0x3A,0x00,Write,ACK
1.175110750000000,114,0x3A,0x69,Read,ACK
1.175142500000000,114,0x3A,0xBD,Read,ACK
1.175174500000000,114,0x3A,0x2E,Read,NAK
1.176035250000000,115,0x3A,0x00,Write,ACK
1.176791500000000,116,0x3A,0x69,Read,ACK
1.176822500000000,116,0x3A,0xBD,Read,ACK
1.176853250000000,116,0x3A,0x2E,Read,NAK
1.177711000000000,117,0x3A,0x00,Write,ACK
1.178466750000000,118,0x3A,0x69,Read,ACK
1.178497500000000,118,0x3A,0xBD,Read,ACK
1.178528250000000,118,0x3A,0x2E,Read,NAK
1.179390500000000,119,0x3A,0x00,Write,ACK
1.181065250000000,123,0x3A,0x1D,Write,ACK
1.181097500000000,123,0x3A,0xF0,Write,ACK
1.182437250000000,124,0x3A,0x01,Write,ACK
1.182469500000000,124,0x3A,0x0C,Write,ACK
1.183357500000000,125,0x3A,0x1E,Write,ACK
1.183389500000000,125,0x3A,0x27,Write,ACK
1.184364750000000,126,0x3A,0x00,Write,ACK
1.184396750000000,126,0x3A,0x13,Write,ACK
1.185354000000000,127,0x3A,0x00,Write,ACK
1.185386000000000,127,0x3A,0x93,Write,ACK
1.186365000000000,128,0x3A,0x04,Write,ACK
1.186397250000000,128,0x3A,0x05,Write,ACK
1.187357750000000,129,0x3A,0x1B,Write,ACK
1.187389750000000,129,0x3A,0xC3,Write,ACK
1.188351750000000,130,0x3A,0x0D,Write,ACK
1.188383750000000,130,0x3A,0xA5,Write,ACK
1.189359500000000,131,0x3A,0x1C,Write,ACK
1.189391500000000,131,0x3A,0x25,Write,ACK
1.190355250000000,132,0x3A,0x0E,Write,ACK
1.190387250000000,132,0x3A,0x95,Write,ACK
1.191353750000000,133,0x3A,0x1A,Write,ACK
1.191385750000000,133,0x3A,0x4F,Write,ACK
1.192354000000000,134,0x3A,0x1C,Write,ACK
1.192386000000000,134,0x3A,0x95,Write,ACK
1.193354000000000,135,0x3A,0x1B,Write,ACK
1.193386000000000,135,0x3A,0xC3,Write,ACK
1.194361250000000,136,0x3A,0x01,Write,ACK
1.194393000000000,136,0x3A,0x0C,Write,ACK
1.195357000000000,137,0x3A,0x17,Write,ACK
1.195389000000000,137,0x3A,0x08,Write,ACK
1.196355000000000,138,0x3A,0x07,Write,ACK
1.197355500000000,139,0x3A,0x1E,Write,ACK
1.197387500000000,139,0x3A,0x27,Write,ACK
1.198356500000000,140,0x3A,0x06,Write,ACK
1.198388500000000,140,0x3A,0x13,Write,ACK
1.199363000000000,141,0x3A,0x1B,Write,ACK
1.199394750000000,141,0x3A,0xC3,Write,ACK
1.200358250000000,142,0x3A,0x1F,Write,ACK
1.200390250000000,142,0x3A,0x27,Write,ACK
1.201359000000000,143,0x3A,0x03,Write,ACK
1.201390750000000,143,0x3A,0x40,Write,ACK
1.202371000000000,144,0x3A,0x02,Write,ACK
1.202403000000000,144,0x3A,0x40,Write,ACK
3.031186000000000,145,0x3A,0x00,Write,ACK
3.031218250000000,145,0x3A,0x02,Write,ACK
3.031250250000000,145,0x3A,0x44,Write,ACK
3.031282250000000,145,0x3A,0x40,Write,ACK
3.031314000000000,145,0x3A,0x40,Write,ACK
3.031347000000000,145,0x3A,0x05,Write,ACK
3.031378750000000,145,0x3A,0x69,Write,ACK
3.031410750000000,145,0x3A,0x17,Write,ACK
3.031442500000000,145,0x3A,0x75,Write,ACK
3.031474500000000,145,0x3A,0x40,Write,ACK
3.031506250000000,145,0x3A,0x40,Write,ACK
3.031538250000000,145,0x3A,0x06,Write,ACK
3.031570250000000,145,0x3A,0x08,Write,ACK
3.031602000000000,145,0x3A,0x89,Write,ACK
3.031634000000000,145,0x3A,0xA4,Write,ACK
3.031665750000000,145,0x3A,0x95,Write,ACK
3.031697750000000,145,0x3A,0x9C,Write,ACK
3.031729750000000,145,0x3A,0x73,Write,ACK
3.031761500000000,145,0x3A,0x02,Write,ACK
3.031793500000000,145,0x3A,0x72,Write,ACK
3.031825250000000,145,0x3A,0x20,Write,ACK
3.031857250000000,145,0x3A,0x0B,Write,ACK
3.031889250000000,145,0x3A,0xAA,Write,ACK
3.031921000000000,145,0x3A,0xAA,Write,ACK
3.031953000000000,145,0x3A,0x28,Write,ACK
3.031984750000000,145,0x3A,0x30,Write,ACK
3.032016750000000,145,0x3A,0x40,Write,ACK
3.032048750000000,145,0x3A,0x87,Write,ACK
3.032080500000000,145,0x3A,0xC2,Write,ACK
3.032112500000000,145,0x3A,0x25,Write,ACK
3.032144250000000,145,0x3A,0x30,Write,ACK
3.032176250000000,145,0x3A,0x26,Write,ACK
3.032208000000000,145,0x3A,0x47,Write,ACK
3.034065000000000,146,0x3A,0x0B,Write,ACK
3.034096750000000,146,0x3A,0x18,Write,ACK
3.035065000000000,147,0x3A,0x0A,Write,ACK
3.035097000000000,147,0x3A,0x0C,Write,ACK
3.036055500000000,148,0x3A,0x0B,Write,ACK
3.036087500000000,148,0x3A,0x18,Write,ACK
3.037055000000000,149,0x3A,0x0B,Write,ACK
3.037087000000000,149,0x3A,0x18,Write,ACK
3.038055750000000,150,0x3A,0x03,Write,ACK
3.038087750000000,150,0x3A,0x40,Write,ACK
3.039059500000000,151,0x3A,0x0A,Write,ACK
3.039091500000000,151,0x3A,0x0C,Write,ACK
3.040061500000000,152,0x3A,0x04,Write,ACK
3.040093250000000,152,0x3A,0x05,Write,ACK
3.041057250000000,153,0x3A,0x1E,Write,ACK
3.041089250000000,153,0x3A,0x26,Write,ACK
3.042057000000000,154,0x3A,0x1E,Write,ACK
3.042089000000000,154,0x3A,0x26,Write,ACK
3.043074500000000,155,0x3A,0x1E,Write,ACK
3.043106500000000,155,0x3A,0x27,Write,ACK
3.044061750000000,156,0x3A,0x12,Write,ACK
3.044093750000000,156,0x3A,0x72,Write,ACK
3.045064250000000,157,0x3A,0x1E,Write,ACK
3.045096000000000,157,0x3A,0x27,Write,ACK
3.046060000000000,158,0x3A,0x1F,Write,ACK
3.046091750000000,158,0x3A,0x66,Write,ACK
3.048059500000000,161,0x3A,0x04,Write,ACK
3.048091500000000,161,0x3A,0x05,Write,ACK
3.049061750000000,162,0x3A,0x0C,Write,ACK
3.049093750000000,162,0x3A,0x85,Write,ACK
3.050080000000000,163,0x3A,0x1A,Write,ACK
3.050112000000000,163,0x3A,0x8F,Write,ACK
3.051074000000000,164,0x3A,0x05,Write,ACK
3.051106250000000,164,0x3A,0x49,Write,ACK
3.052063750000000,165,0x3A,0x19,Write,ACK
3.052095750000000,165,0x3A,0x40,Write,ACK
3.053061750000000,166,0x3A,0x01,Write,ACK
3.053093750000000,166,0x3A,0x0C,Write,ACK
3.054064250000000,167,0x3A,0x02,Write,ACK
3.054096250000000,167,0x3A,0x40,Write,ACK
3.055069250000000,168,0x3A,0x08,Write,ACK
3.055101250000000,168,0x3A,0x62,Write,ACK
3.056063250000000,169,0x3A,0x09,Write,ACK
3.056095000000000,169,0x3A,0x40,Write,ACK
3.057063250000000,170,0x3A,0x03,Write,ACK
3.057095000000000,170,0x3A,0x40,Write,ACK
3.058065000000000,171,0x3A,0x01,Write,ACK
3.058097000000000,171,0x3A,0x0D,Write,ACK
3.059067500000000,172,0x3A,0x1E,Write,ACK
3.059099250000000,172,0x3A,0xA7,Write,ACK
3.060071500000000,173,0x3A,0x11,Write,ACK
3.060103750000000,173,0x3A,0x02,Write,ACK
3.061066000000000,174,0x3A,0x12,Write,ACK
3.061098250000000,174,0x3A,0x72,Write,ACK
3.062068250000000,175,0x3A,0x0F,Write,ACK
3.062100250000000,175,0x3A,0xA4,Write,ACK
3.063092000000000,176,0x3A,0x10,Write,ACK
3.063124500000000,176,0x3A,0x63,Write,ACK
3.064069250000000,177,0x3A,0x17,Write,ACK
3.064101250000000,177,0x3A,0x28,Write,ACK
3.065071750000000,178,0x3A,0x1D,Write,ACK
3.065103500000000,178,0x3A,0x30,Write,ACK
3.066067500000000,179,0x3A,0x13,Write,ACK
3.066099250000000,179,0x3A,0x38,Write,ACK
3.067067500000000,180,0x3A,0x10,Write,ACK
3.067099500000000,180,0x3A,0x67,Write,ACK
3.068066750000000,181,0x3A,0x10,Write,ACK
3.069070750000000,182,0x3A,0x14,Write,ACK
3.069102750000000,182,0x3A,0xAC,Write,ACK
3.070085000000000,183,0x3A,0x12,Write,ACK
3.070117250000000,183,0x3A,0x7A,Write,ACK
3.071071250000000,184,0x3A,0x16,Write,ACK
3.071103250000000,184,0x3A,0x00,Write,ACK
3.072068750000000,185,0x3A,0x15,Write,ACK
3.072100750000000,185,0x3A,0x00,Write,ACK
3.093838500000000,187,0x3A,0x69,Read,ACK
3.093870250000000,187,0x3A,0xBD,Read,ACK
3.093902000000000,187,0x3A,0x2E,Read,NAK
3.094764250000000,188,0x3A,0x00,Write,ACK
3.095564000000000,190,0x4A,0xD1,Read,ACK
3.096440750000000,191,0x3A,0x00,Write,ACK
3.097196250000000,192,0x3A,0x69,Read,ACK
3.097227250000000,192,0x3A,0xBD,Read,ACK
3.098119000000000,193,0x3A,0x00,Write,ACK
3.098875750000000,194,0x3A,0x69,Read,ACK
3.098906500000000,194,0x3A,0xBD,Read,ACK
3.098937500000000,194,0x3A,0x2E,Read,NAK
3.099796500000000,195,0x3A,0x1D,Write,ACK
3.099828750000000,195,0x3A,0xF0,Write,ACK
3.101082000000000,196,0x3A,0x01,Write,ACK
3.101114000000000,196,0x3A,0x0C,Write,ACK
3.102081000000000,197,0x3A,0x1E,Write,ACK
3.102113000000000,197,0x3A,0x27,Write,ACK
3.103089750000000,198,0x3A,0x00,Write,ACK
3.103121500000000,198,0x3A,0x13,Write,ACK
3.104082250000000,199,0x3A,0x00,Write,ACK
3.104114250000000,199,0x3A,0x93,Write,ACK
3.105085250000000,200,0x3A,0x04,Write,ACK
3.105117250000000,200,0x3A,0x05,Write,ACK
3.106090750000000,201,0x3A,0x1B,Write,ACK
3.106122500000000,201,0x3A,0xC3,Write,ACK
3.107083000000000,202,0x3A,0x0D,Write,ACK
3.107114750000000,202,0x3A,0xA5,Write,ACK
3.108081750000000,203,0x3A,0x1C,Write,ACK
3.108113750000000,203,0x3A,0x25,Write,ACK
3.110099750000000,206,0x3A,0x1A,Write,ACK
3.110131750000000,206,0x3A,0x4F,Write,ACK
3.111870000000000,207,0x3A,0x1C,Write,ACK
3.111902250000000,207,0x3A,0x95,Write,ACK
3.113082000000000,208,0x3A,0x1B,Write,ACK
3.113114000000000,208,0x3A,0xC3,Write,ACK
3.114084500000000,209,0x3A,0x01,Write,ACK
3.114116250000000,209,0x3A,0x0C,Write,ACK
3.115090500000000,210,0x3A,0x17,Write,ACK
3.115122500000000,210,0x3A,0x08,Write,ACK
3.116086250000000,211,0x3A,0x07,Write,ACK
3.116118250000000,211,0x3A,0xF5,Write,ACK
3.117092500000000,212,0x3A,0x1E,Write,ACK
3.117124250000000,212,0x3A,0x27,Write,ACK
3.118087500000000,213,0x3A,0x06,Write,ACK
3.118119500000000,213,0x3A,0x13,Write,ACK
3.119086250000000,214,0x3A,0x1B,Write,ACK
3.119118000000000,214,0x3A,0xC3,Write,ACK
3.120092000000000,215,0x3A,0x1F,Write,ACK
3.120124000000000,215,0x3A,0x27,Write,ACK
3.221128000000000,216,0x3A,0x1B,Write,ACK
3.221160250000000,216,0x3A,0xE3,Write,ACK
3.222128000000000,217,0x3A,0x03,Write,ACK
3.222159750000000,217,0x3A,0xC0,Write,ACK
3.223133750000000,218,0x3A,0x02,Write,ACK
3.223165500000000,218,0x3A,0x40,Write,ACK
4.143106000000000,219,0x3A,0x00,Write,ACK
4.143138250000000,219,0x3A,0x02,Write,ACK
4.143170250000000,219,0x3A,0x44,Write,ACK
4.143202000000000,219,0x3A,0x40,Write,ACK
4.143234000000000,219,0x3A,0x40,Write,ACK
4.143266000000000,219,0x3A,0x05,Write,ACK
4.143297750000000,219,0x3A,0x69,Write,ACK
4.143329750000000,219,0x3A,0x17,Write,ACK
4.143361500000000,219,0x3A,0x75,Write,ACK
4.143393500000000,219,0x3A,0x40,Write,ACK
4.143425500000000,219,0x3A,0x40,Write,ACK
4.143457250000000,219,0x3A,0x06,Write,ACK
4.143489250000000,219,0x3A,0x08,Write,ACK
4.143521000000000,219,0x3A,0x89,Write,ACK
4.143553000000000,219,0x3A,0xA4,Write,ACK
4.143585000000000,219,0x3A,0x95,Write,ACK
4.143616750000000,219,0x3A,0x9C,Write,ACK
4.143648750000000,219,0x3A,0x73,Write,ACK
4.143680500000000,219,0x3A,0x02,Write,ACK
4.143712500000000,219,0x3A,0x72,Write,ACK
4.143748250000000,219,0x3A,0x20,Write,ACK
4.143780000000000,219,0x3A,0x0B,Write,ACK
4.143812000000000,219,0x3A,0xAA,Write,ACK
4.143843750000000,219,0x3A,0xAA,Write,ACK
4.143875750000000,219,0x3A,0x28,Write,ACK
4.143907750000000,219,0x3A,0x30,Write,ACK
4.143939500000000,219,0x3A,0x40,Write,ACK
4.143971500000000,219,0x3A,0x87,Write,ACK
4.144003250000000,219,0x3A,0xC2,Write,ACK
4.144035250000000,219,0x3A,0x25,Write,ACK
4.144067000000000,219,0x3A,0x30,Write,ACK
4.144099000000000,219,0x3A,0x26,Write,ACK
4.144131000000000,219,0x3A,0x47,Write,ACK
4.145489250000000,220,0x3A,0x0B,Write,ACK
4.145521250000000,220,0x3A,0x18,Write,ACK
4.146479000000000,221,0x3A,0x0A,Write,ACK
