Time [s], Analyzer Name, Decoded Protocol Result
0.068959000000000,I2C,0x0E + ACK
0.068990750000000,I2C,0x95 + ACK
0.069922750000000,I2C,Setup Write to [0x3A] + ACK
0.069955500000000,I2C,0x1A + ACK
0.069987500000000,I2C,0x4F + ACK
0.070925250000000,I2C,Setup Write to [0x3A] + ACK
0.070958000000000,I2C,0x1C + ACK
0.070989750000000,I2C,0x95 + ACK
0.071924250000000,I2C,Setup Write to [0x3A] + ACK
0.071957000000000,I2C,0x1B + ACK
0.071989000000000,I2C,0xC3 + ACK
0.072923000000000,I2C,Setup Write to [0x3A] + ACK
0.072955750000000,I2C,0x01 + ACK
0.072987750000000,I2C,0x00 + ACK
0.073927750000000,I2C,Setup Write to [0x3A] + ACK
0.073960750000000,I2C,0x17 + ACK
0.073992750000000,I2C,0x08 + ACK
0.074925000000000,I2C,Setup Write to [0x3A] + ACK
0.074957750000000,I2C,0x07 + Missing ACK/NAK
0.074989500000000,I2C,Setup Read to [0x7A] + ACK
0.075931750000000,I2C,Setup Write to [0x3A] + ACK
0.075964500000000,I2C,0x1E + ACK
0.075996250000000,I2C,0x27 + ACK
0.076927250000000,I2C,Setup Write to [0x3A] + ACK
0.076959750000000,I2C,0x06 + ACK
0.076991750000000,I2C,0x13 + ACK
0.077925500000000,I2C,Setup Write to [0x3A] + ACK
0.077958000000000,I2C,0x1B + ACK
0.077990000000000,I2C,0xC3 + ACK
0.078930000000000,I2C,Setup Write to [0x3A] + ACK
0.078962750000000,I2C,0x1F + ACK
0.078994750000000,I2C,0x27 + ACK
0.179966750000000,I2C,Setup Write to [0x3A] + ACK
0.180000250000000,I2C,0x1B + ACK
0.180032500000000,I2C,0xE3 + ACK
0.180966750000000,I2C,Setup Write to [0x3A] + ACK
0.180999750000000,I2C,0x03 + ACK
0.181031500000000,I2C,0xC2 + ACK
0.181966000000000,I2C,Setup Write to [0x3A] + ACK
0.181998750000000,I2C,0x02 + ACK
0.182030750000000,I2C,0x40 + ACK
1.102945000000000,I2C,Setup Write to [0x3A] + ACK
1.102978500000000,I2C,0x00 + ACK
1.103010750000000,I2C,0x02 + ACK
1.103042750000000,I2C,0x44 + ACK
1.103074750000000,I2C,0x40 + ACK
1.103106500000000,I2C,0x40 + ACK
1.103138500000000,I2C,0x05 + ACK
1.103170500000000,I2C,0x69 + ACK
1.103202250000000,I2C,0x17 + ACK
1.103234250000000,I2C,0x75 + ACK
1.103266000000000,I2C,0x40 + ACK
1.103298000000000,I2C,0x40 + ACK
1.103329750000000,I2C,0x06 + ACK
1.103361750000000,I2C,0x08 + ACK
1.103393750000000,I2C,0x89 + ACK
1.103425500000000,I2C,0xA4 + ACK
1.103457500000000,I2C,0x95 + ACK
1.103489250000000,I2C,0x9C + ACK
1.103521250000000,I2C,0x73 + ACK
1.103553000000000,I2C,0x02 + ACK
1.103585000000000,I2C,0x72 + ACK
1.103626750000000,I2C,0x20 + ACK
1.103658750000000,I2C,0x0B + ACK
1.103690750000000,I2C,0xAA + ACK
1.103722500000000,I2C,0xAA + ACK
1.103754500000000,I2C,0x28 + ACK
1.103786250000000,I2C,0x30 + ACK
1.103818250000000,I2C,0x40 + ACK
1.103850250000000,I2C,0x87 + ACK
1.103882000000000,I2C,0xC2 + ACK
1.103914000000000,I2C,0x25 + ACK
1.103945750000000,I2C,0x30 + ACK
1.103977750000000,I2C,0x26 + ACK
1.104009750000000,I2C,0x47 + ACK
1.105325500000000,I2C,Setup Write to [0x3A] + ACK
1.105358250000000,I2C,0x0B + ACK
1.105390250000000,I2C,0x18 + ACK
1.106320750000000,I2C,Setup Write to [0x3A] + ACK
1.106353500000000,I2C,0x0A + ACK
1.106385500000000,I2C,0x0C + ACK
1.107318000000000,I2C,Setup Write to [0x3A] + ACK
1.107350750000000,I2C,0x0B + ACK
1.107382500000000,I2C,0x18 + ACK
1.108316750000000,I2C,Setup Write to [0x3A] + ACK
1.108349500000000,I2C,0x0B + ACK
1.108381500000000,I2C,0x18 + ACK
1.109321750000000,I2C,Setup Write to [0x3A] + ACK
1.109354750000000,I2C,0x03 + ACK
1.109386500000000,I2C,0x40 + ACK
1.110318500000000,I2C,Setup Write to [0x3A] + ACK
1.110351250000000,I2C,0x0A + ACK
1.110383250000000,I2C,0x0C + ACK
1.111335000000000,I2C,Setup Write to [0x3A] + ACK
1.111367750000000,I2C,0x04 + ACK
1.111400000000000,I2C,0x05 + ACK
1.112321250000000,I2C,Setup Write to [0x3A] + ACK
1.112354250000000,I2C,0x1E + ACK
1.112386000000000,I2C,0x26 + ACK
1.113318750000000,I2C,Setup Write to [0x3A] + ACK
1.113351500000000,I2C,0x1E + ACK
1.113383500000000,I2C,0x26 + ACK
1.114325000000000,I2C,Setup Write to [0x3A] + ACK
1.114357750000000,I2C,0x1E + ACK
1.114389750000000,I2C,0x27 + ACK
1.115321750000000,I2C,Setup Write to [0x3A] + ACK
1.115354500000000,I2C,0x12 + ACK
1.115386250000000,I2C,0x72 + ACK
1.116323250000000,I2C,Setup Write to [0x3A] + ACK
1.116356000000000,I2C,0x1E + ACK
1.116388000000000,I2C,0x27 + ACK
1.117331750000000,I2C,Setup Write to [0x3A] + ACK
1.117364750000000,I2C,0x1F + ACK
1.117396500000000,I2C,0x66 + ACK
1.118322500000000,I2C,Setup Write to [0x3A] + ACK
1.118355250000000,I2C,0x1B + ACK
1.118387250000000,I2C,0xC2 + ACK
1.119326000000000,I2C,Setup Write to [0x3A] + ACK
1.119358750000000,I2C,0x04 + ACK
1.119390750000000,I2C,0x05 + ACK
1.120386500000000,I2C,Setup Write to [0x3A] + ACK
1.120420000000000,I2C,0x0C + ACK
1.120452250000000,I2C,0x85 + ACK
1.121334000000000,I2C,Setup Write to [0x3A] + ACK
1.121366500000000,I2C,0x1A + ACK
1.121398500000000,I2C,0x8F + ACK
1.122332000000000,I2C,Setup Write to [0x3A] + ACK
1.122365000000000,I2C,0x05 + ACK
1.122397250000000,I2C,0x29 + ACK
1.123326250000000,I2C,Setup Write to [0x3A] + ACK
1.123359000000000,I2C,0x19 + ACK
1.123390750000000,I2C,0x00 + ACK
1.124328250000000,I2C,Setup Write to [0x3A] + ACK
1.124361000000000,I2C,0x01 + ACK
1.124393000000000,I2C,0x04 + ACK
1.125324000000000,I2C,Setup Write to [0x3A] + ACK
1.125357000000000,I2C,0x02 + ACK
1.125389000000000,I2C,0x40 + ACK
1.126326750000000,I2C,Setup Write to [0x3A] + ACK
1.126359500000000,I2C,0x08 + ACK
1.126391500000000,I2C,0x61 + ACK
1.127341250000000,I2C,Setup Write to [0x3A] + ACK
1.127374000000000,I2C,0x09 + ACK
1.127406250000000,I2C,0x40 + ACK
1.128325500000000,I2C,Setup Write to [0x3A] + ACK
1.128358500000000,I2C,0x03 + ACK
1.128390250000000,I2C,0x42 + ACK
1.129330000000000,I2C,Setup Write to [0x3A] + ACK
1.129362750000000,I2C,0x01 + ACK
1.129394750000000,I2C,0x05 + ACK
1.131109250000000,I2C,Setup Write to [0x3A] + ACK
1.131142500000000,I2C,0x1E + ACK
1.131174500000000,I2C,0xA7 + ACK
1.132346750000000,I2C,Setup Write to [0x3A] + ACK
1.132379750000000,I2C,0x11 + ACK
1.132412000000000,I2C,0x02 + ACK
1.133329250000000,I2C,Setup Write to [0x3A] + ACK
1.133361750000000,I2C,0x12 + ACK
1.133394000000000,I2C,0x72 + ACK
1.134334500000000,I2C,Setup Write to [0x3A] + ACK
1.134368000000000,I2C,0x0F + ACK
1.134399750000000,I2C,0xA4 + ACK
1.135329250000000,I2C,Setup Write to [0x3A] + ACK
1.135362250000000,I2C,0x10 + ACK
1.135394000000000,I2C,0x63 + ACK
1.136328000000000,I2C,Setup Write to [0x3A] + ACK
1.136360500000000,I2C,0x17 + ACK
1.136392500000000,I2C,0x28 + ACK
1.137330750000000,I2C,Setup Write to [0x3A] + ACK
1.137363500000000,I2C,0x1D + ACK
1.137395250000000,I2C,0x30 + ACK
1.138330750000000,I2C,Setup Write to [0x3A] + ACK
1.138363250000000,I2C,0x13 + Missing ACK/NAK
1.138395250000000,I2C,Setup Write to [0x10] + ACK
1.139334250000000,I2C,Setup Write to [0x3A] + ACK
1.139367000000000,I2C,0x10 + ACK
1.139399000000000,I2C,0x63 + ACK
1.140329500000000,I2C,Setup Write to [0x3A] + ACK
1.140362250000000,I2C,0x10 + ACK
1.140394250000000,I2C,0x23 + ACK
1.141330750000000,I2C,Setup Write to [0x3A] + ACK
1.141363250000000,I2C,0x14 + ACK
1.141395250000000,I2C,0x8B + ACK
1.142332500000000,I2C,Setup Write to [0x3A] + ACK
1.142365250000000,I2C,0x12 + ACK
1.142397000000000,I2C,0x72 + ACK
1.143333750000000,I2C,Setup Write to [0x3A] + ACK
1.143366250000000,I2C,0x16 + ACK
1.143398250000000,I2C,0xDF + Missing ACK/NAK
1.144335000000000,I2C,Setup Write to [0x3A] + ACK
1.144367750000000,I2C,0x15 + ACK
1.144399750000000,I2C,0xFE + ACK
1.155338750000000,I2C,Setup Write to [0x3A] + ACK
1.155372250000000,I2C,0x00 + ACK
1.156096750000000,I2C,Setup Read to [0x3A] + ACK
1.156148750000000,I2C,Setup Read to [0x2B] + NAK
1.156180750000000,I2C,0x46 + ACK
1.157022750000000,I2C,Setup Write to [0x3A] + ACK
1.157055250000000,I2C,0x00 + ACK
1.157779500000000,I2C,Setup Read to [0x3A] + ACK
1.157811500000000,I2C,0x69 + ACK
1.157842250000000,I2C,0xBD + ACK
1.157873000000000,I2C,0x32 + NAK
1.158697750000000,I2C,Setup Write to [0x3A] + ACK
1.158730500000000,I2C,0x00 + ACK
1.159454500000000,I2C,Setup Read to [0x3A] + ACK
1.159486000000000,I2C,0x69 + ACK
1.159517000000000,I2C,0xBD + ACK
1.159548000000000,I2C,0x32 + NAK
1.160376750000000,I2C,Setup Write to [0x3A] + ACK
1.160409250000000,I2C,0x00 + ACK
1.161133500000000,I2C,0x75 + Missing ACK/NAK
1.161178250000000,I2C,Setup Read to [0x4A] + NAK
1.161209250000000,I2C,0xD1 + NAK
1.162051750000000,I2C,Setup Write to [0x3A] + ACK
1.162084500000000,I2C,0x1D + ACK
1.162116750000000,I2C,0xF0 + ACK
1.163336500000000,I2C,0x74 + Missing ACK/NAK
1.163369250000000,I2C,Setup Read to [0x00] + ACK
1.163401000000000,I2C,0x04 + ACK
1.164345000000000,I2C,Setup Write to [0x3A] + ACK
1.164377750000000,I2C,0x1E + ACK
1.164409750000000,I2C,0x27 + ACK
1.165345250000000,I2C,Setup Write to [0x3A] + ACK
1.165378250000000,I2C,0x00 + ACK
1.165410000000000,I2C,0x0B + ACK
1.166341000000000,I2C,Setup Write to [0x3A] + ACK
1.166373750000000,I2C,0x00 + ACK
1.166405500000000,I2C,0x0B + Missing ACK/NAK
1.167340000000000,I2C,Setup Write to [0x3A] + ACK
1.167372750000000,I2C,0x04 + ACK
1.167404500000000,I2C,0x05 + ACK
1.168344250000000,I2C,Setup Write to [0x3A] + ACK
1.168377000000000,I2C,0x1B + ACK
1.168409000000000,I2C,0xC3 + ACK
1.169346500000000,I2C,Setup Write to [0x3A] + ACK
1.169379250000000,I2C,0x0D + ACK
1.169411250000000,I2C,0xA5 + ACK
1.170342500000000,I2C,Setup Write to [0x3A] + ACK
1.170375250000000,I2C,0x1C + ACK
1.170407250000000,I2C,0x25 + ACK
1.171353750000000,I2C,Setup Write to [0x3A] + ACK
1.171386500000000,I2C,0x0E + ACK
1.171418750000000,I2C,0x95 + ACK
1.172343250000000,I2C,Setup Write to [0x3A] + ACK
1.172376000000000,I2C,0x1A + ACK
1.172408000000000,I2C,0x4F + ACK
1.173342000000000,I2C,Setup Write to [0x3A] + ACK
1.173374500000000,I2C,0x1C + ACK
1.173406500000000,I2C,0x95 + Missing ACK/NAK
1.174349500000000,I2C,Setup Write to [0x3A] + ACK
1.174382500000000,I2C,0x1B + ACK
1.174414250000000,I2C,0xC3 + ACK
1.175345000000000,I2C,Setup Write to [0x3A] + ACK
1.175377750000000,I2C,0x01 + Missing ACK/NAK
1.175409750000000,I2C,Setup Write to [0x00] + ACK
1.176347000000000,I2C,Setup Write to [0x3A] + ACK
1.176379750000000,I2C,0x17 + ACK
1.176411500000000,I2C,0x08 + ACK
1.177349250000000,I2C,Setup Write to [0x3A] + ACK
1.177382250000000,I2C,0x07 + Missing ACK/NAK
1.177414250000000,I2C,Setup Read to [0x7A] + ACK
1.178344000000000,I2C,Setup Write to [0x3A] + ACK
1.178376750000000,I2C,0x1E + ACK
1.178408500000000,I2C,0x27 + ACK
1.179351750000000,I2C,Setup Write to [0x3A] + ACK
1.179384750000000,I2C,0x06 + ACK
1.179416750000000,I2C,0x13 + ACK
1.180346250000000,I2C,Setup Write to [0x3A] + ACK
1.180379000000000,I2C,0x1B + ACK
1.180411000000000,I2C,0xC3 + ACK
1.181344750000000,I2C,Setup Write to [0x3A] + ACK
1.181377750000000,I2C,0x1F + ACK
1.181409500000000,I2C,0x27 + ACK
1.182347000000000,I2C,Setup Write to [0x3A] + ACK
1.182379750000000,I2C,0x03 + ACK
1.182411750000000,I2C,0x42 + ACK
1.183345750000000,I2C,Setup Write to [0x3A] + ACK
1.183378250000000,I2C,0x02 + ACK
1.183410250000000,I2C,0x40 + ACK
3.011142750000000,I2C,Setup Write to [0x3A] + ACK
3.011176250000000,I2C,0x00 + ACK
3.011208500000000,I2C,0x02 + ACK
3.011240500000000,I2C,0x44 + ACK
3.011272250000000,I2C,0x40 + ACK
3.011304250000000,I2C,0x40 + ACK
3.011346000000000,I2C,0x05 + ACK
3.011377750000000,I2C,0x69 + ACK
3.011409750000000,I2C,0x17 + ACK
3.011441750000000,I2C,0x75 + ACK
3.011473500000000,I2C,0x40 + ACK
3.011505500000000,I2C,0x40 + ACK
3.011537250000000,I2C,0x06 + ACK
3.011569250000000,I2C,0x08 + ACK
3.011601250000000,I2C,0x89 + ACK
3.011633000000000,I2C,0xA4 + ACK
3.011665000000000,I2C,0x95 + ACK
3.011696750000000,I2C,0x9C + ACK
3.011728750000000,I2C,0x73 + ACK
3.011760750000000,I2C,0x02 + ACK
3.011792500000000,I2C,0x72 + ACK
3.011824500000000,I2C,0x20 + ACK
3.011856250000000,I2C,0x0B + ACK
3.011888250000000,I2C,0xAA + ACK
3.011920000000000,I2C,0xAA + ACK
3.011952000000000,I2C,0x28 + ACK
3.011984000000000,I2C,0x30 + ACK
3.012015750000000,I2C,0x40 + ACK
3.012047750000000,I2C,0x87 + ACK
3.012079500000000,I2C,0xC2 + ACK
3.012111500000000,I2C,0x25 + ACK
3.012143250000000,I2C,0x30 + ACK
3.012175250000000,I2C,0x26 + ACK
3.012207250000000,I2C,0x47 + ACK
3.014047750000000,I2C,Setup Write to [0x3A] + ACK
3.014080500000000,I2C,0x0B + ACK
3.014112500000000,I2C,0x18 + ACK
3.015064500000000,I2C,Setup Write to [0x3A] + ACK
3.015097750000000,I2C,0x0A + ACK
3.015130000000000,I2C,0x0C + ACK
3.016045000000000,I2C,Setup Write to [0x3A] + ACK
3.016077750000000,I2C,0x0B + ACK
3.016109750000000,I2C,0x18 + ACK
3.017043000000000,I2C,Setup Write to [0x3A] + ACK
3.017075750000000,I2C,0x0B + ACK
3.017107750000000,I2C,0x18 + ACK
3.018047250000000,I2C,Setup Write to [0x3A] + ACK
3.018079750000000,I2C,0x03 + ACK
3.018111750000000,I2C,0x40 + ACK
3.019045000000000,I2C,Setup Write to [0x3A] + ACK
3.019077750000000,I2C,0x0A + ACK
3.019109750000000,I2C,0x0C + ACK
3.020048500000000,I2C,Setup Write to [0x3A] + ACK
3.020081250000000,I2C,0x04 + ACK
3.020113250000000,I2C,0x05 + ACK
3.021102250000000,I2C,Setup Write to [0x3A] + ACK
3.021135250000000,I2C,0x1E + ACK
3.021167500000000,I2C,0x26 + ACK
3.022053000000000,I2C,Setup Write to [0x3A] + ACK
3.022086000000000,I2C,0x1E + ACK
3.022118000000000,I2C,0x26 + ACK
3.023048250000000,I2C,Setup Write to [0x3A] + ACK
3.023081000000000,I2C,0x1E + ACK
3.023113000000000,I2C,0x27 + ACK
3.024047500000000,I2C,Setup Write to [0x3A] + ACK
3.024080000000000,I2C,0x12 + ACK
3.024112000000000,I2C,0x72 + ACK
3.025052000000000,I2C,Setup Write to [0x3A] + ACK
3.025084750000000,I2C,0x1E + ACK
3.025116500000000,I2C,0x27 + ACK
3.026047000000000,I2C,Setup Write to [0x3A] + ACK
3.026079750000000,I2C,0x1F + ACK
3.026111750000000,I2C,0x66 + ACK
3.027047500000000,I2C,Setup Write to [0x3A] + ACK
3.027080250000000,I2C,0x1B + ACK
3.027112250000000,I2C,0xC2 + ACK
3.028063500000000,I2C,Setup Write to [0x3A] + ACK
3.028096000000000,I2C,0x04 + ACK
3.028128250000000,I2C,0x05 + ACK
3.029050250000000,I2C,Setup Write to [0x3A] + ACK
3.029083000000000,I2C,0x0C + ACK
3.029115000000000,I2C,0x85 + ACK
3.030052000000000,I2C,Setup Write to [0x3A] + ACK
3.030084750000000,I2C,0x1A + ACK
3.030116750000000,I2C,0x8F + ACK
3.031057500000000,I2C,Setup Write to [0x3A] + ACK
3.031090250000000,I2C,0x05 + ACK
3.031122500000000,I2C,0x29 + ACK
3.032051250000000,I2C,Setup Write to [0x3A] + ACK
3.032084250000000,I2C,0x19 + ACK
3.032116250000000,I2C,0x00 + ACK
3.033051500000000,I2C,Setup Write to [0x3A] + ACK
3.033084250000000,I2C,0x01 + ACK
3.033116250000000,I2C,0x04 + ACK
3.034050500000000,I2C,Setup Write to [0x3A] + ACK
3.034083000000000,I2C,0x02 + ACK
3.034115000000000,I2C,0x40 + ACK
3.035068500000000,I2C,Setup Write to [0x3A] + ACK
3.035101500000000,I2C,0x08 + ACK
3.035133750000000,I2C,0x61 + ACK
3.036052500000000,I2C,Setup Write to [0x3A] + ACK
3.036085250000000,I2C,0x09 + ACK
3.036117000000000,I2C,0x40 + ACK
3.037050500000000,I2C,Setup Write to [0x3A] + ACK
3.037083000000000,I2C,0x03 + ACK
3.037115000000000,I2C,0x42 + ACK
3.038060500000000,I2C,Setup Write to [0x3A] + ACK
3.038093250000000,I2C,0x01 + ACK
3.038125000000000,I2C,0x05 + ACK
