Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.653091000000000,245,0x3A,0x00,Write,ACK
0.654735250000000,248,0x3A,0x08,Write,ACK
0.654767500000000,248,0x3A,0x40,Write,ACK
0.655797250000000,249,0x3A,0x09,Write,ACK
0.655829750000000,249,0x3A,0x62,Write,ACK
0.659793000000000,250,0x3A,0x00,Write,ACK
0.660549750000000,251,0x3A,0x69,Read,ACK
0.660581750000000,251,0x3A,0x35,Read,NAK
0.661441250000000,252,0x3A,0x00,Write,ACK
0.662197250000000,253,0x3A,0x69,Read,ACK
0.662228000000000,253,0x3A,0x35,Read,NAK
0.663083250000000,254,0x3A,0x00,Write,ACK
0.663839000000000,255,0x3A,0x69,Read,ACK
0.663870000000000,255,0x3A,0xD5,Read,NAK
0.664727000000000,256,0x3A,0x08,Write,ACK
0.664759000000000,256,0x3A,0x42,Write,ACK
0.665795250000000,257,0x3A,0x09,Write,ACK
0.665827250000000,257,0x3A,0x40,Write,ACK
0.669795750000000,258,0x3A,0x00,Write,ACK
0.670552500000000,259,0x3A,0x69,Read,ACK
0.671442750000000,260,0x3A,0x00,Write,ACK
0.672198750000000,261,0x3A,0x69,Read,ACK
0.672229750000000,261,0x3A,0xF5,Read,NAK
0.673084500000000,262,0x3A,0x00,Write,ACK
0.673840250000000,263,0x3A,0x69,Read,ACK
0.674728750000000,264,0x3A,0x08,Write,ACK
0.675799750000000,265,0x3A,0x09,Write,ACK
0.675831500000000,265,0x3A,0x40,Write,ACK
0.679800250000000,266,0x3A,0x00,Write,ACK
0.680557000000000,267,0x3A,0x69,Read,ACK
0.680589000000000,267,0x3A,0xB1,Read,NAK
0.681448250000000,268,0x3A,0x00,Write,ACK
0.683089250000000,271,0x3A,0x00,Write,ACK
0.683845000000000,272,0x3A,0x69,Read,ACK
0.683876000000000,272,0x3A,0x31,Read,NAK
0.684736750000000,273,0x3A,0x08,Write,ACK
0.684768750000000,273,0x3A,0x62,Write,ACK
0.743415750000000,274,0x3A,0x09,Write,ACK
0.743448000000000,274,0x3A,0x40,Write,ACK
0.747827000000000,275,0x3A,0x00,Write,ACK
0.748584500000000,276,0x3A,0x69,Read,ACK
0.749478000000000,277,0x3A,0x00,Write,ACK
0.754670250000000,278,0x3A,0x69,Read,ACK
0.754703000000000,278,0x3A,0xB1,Read,NAK
0.755573000000000,279,0x3A,0x00,Write,ACK
0.756330000000000,280,0x3A,0x69,Read,ACK
0.756360750000000,280,0x3A,0xB1,Read,NAK
0.757224000000000,281,0x3A,0x08,Write,ACK
0.757256250000000,281,0x3A,0x63,Write,ACK
0.758835250000000,282,0x3A,0x09,Write,ACK
0.758867250000000,282,0x3A,0x40,Write,ACK
0.762830750000000,283,0x3A,0x00,Write,ACK
0.764478250000000,285,0x3A,0x00,Write,ACK
0.765234500000000,286,0x3A,0x69,Read,ACK
0.765265500000000,286,0x3A,0xF9,Read,NAK
0.766119250000000,287,0x3A,0x00,Write,ACK
0.767764750000000,289,0x3A,0x08,Write,ACK
0.767796500000000,289,0x3A,0x61,Write,ACK
0.768837250000000,290,0x3A,0x09,Write,ACK
0.768869500000000,290,0x3A,0x40,Write,ACK
